DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOLUME
2014.06.29;17:15:00;1,36455;1,36461;1,36436;1,36457;-1,00000
2014.06.29;18:00:00;1,36457;1,36477;1,36448;1,36458;-1,00000
2014.06.29;19:00:00;1,36458;1,36468;1,36425;1,36435;-1,00000
2014.06.29;20:00:00;1,36435;1,36472;1,36411;1,36447;-1,00000
2014.06.29;21:00:00;1,36447;1,36473;1,36433;1,36460;-1,00000
2014.06.29;22:00:00;1,36460;1,36474;1,36438;1,36444;-1,00000
2014.06.29;23:00:00;1,36444;1,36457;1,36427;1,36446;-1,00000
2014.06.30;00:00:00;1,36446;1,36458;1,36431;1,36456;-1,00000
2014.06.30;01:00:00;1,36456;1,36456;1,36408;1,36409;-1,00000
2014.06.30;02:00:00;1,36409;1,36542;1,36404;1,36411;-1,00000
2014.06.30;03:00:00;1,36411;1,36599;1,36409;1,36516;-1,00000
2014.06.30;04:00:00;1,36516;1,36567;1,36494;1,36564;-1,00000
2014.06.30;05:00:00;1,36564;1,36627;1,36498;1,36532;-1,00000
2014.06.30;06:00:00;1,36532;1,36571;1,36490;1,36506;-1,00000
2014.06.30;07:00:00;1,36506;1,36592;1,36503;1,36566;-1,00000
2014.06.30;08:00:00;1,36566;1,36619;1,36464;1,36592;-1,00000
2014.06.30;09:00:00;1,36592;1,36650;1,36547;1,36637;-1,00000
2014.06.30;10:00:00;1,36637;1,36923;1,36568;1,36912;-1,00000
2014.06.30;11:00:00;1,36912;1,36978;1,36852;1,36898;-1,00000
2014.06.30;12:00:00;1,36898;1,36914;1,36866;1,36904;-1,00000
2014.06.30;13:00:00;1,36904;1,36942;1,36896;1,36921;-1,00000
2014.06.30;14:00:00;1,36921;1,36953;1,36911;1,36948;-1,00000
2014.06.30;15:00:00;1,36948;1,36952;1,36911;1,36929;-1,00000
2014.06.30;16:00:00;1,36929;1,36947;1,36913;1,36922;-1,00000
2014.06.30;17:15:00;1,36929;1,36947;1,36920;1,36932;-1,00000
2014.06.30;18:00:00;1,36932;1,36952;1,36912;1,36917;-1,00000
2014.06.30;19:00:00;1,36917;1,36931;1,36909;1,36916;-1,00000
2014.06.30;20:00:00;1,36916;1,36938;1,36887;1,36936;-1,00000
2014.06.30;21:00:00;1,36936;1,36939;1,36894;1,36928;-1,00000
2014.06.30;22:00:00;1,36928;1,36933;1,36872;1,36892;-1,00000
2014.06.30;23:00:00;1,36892;1,36893;1,36861;1,36872;-1,00000
2014.07.01;00:00:00;1,36872;1,36898;1,36838;1,36855;-1,00000
2014.07.01;01:00:00;1,36855;1,36863;1,36820;1,36844;-1,00000
2014.07.01;02:00:00;1,36844;1,36851;1,36786;1,36827;-1,00000
2014.07.01;03:00:00;1,36827;1,36945;1,36819;1,36921;-1,00000
2014.07.01;04:00:00;1,36921;1,36930;1,36847;1,36905;-1,00000
2014.07.01;05:00:00;1,36905;1,36973;1,36793;1,36941;-1,00000
2014.07.01;06:00:00;1,36941;1,36967;1,36871;1,36890;-1,00000
2014.07.01;07:00:00;1,36890;1,36940;1,36834;1,36875;-1,00000
2014.07.01;08:00:00;1,36875;1,36897;1,36817;1,36838;-1,00000
2014.07.01;09:00:00;1,36838;1,36897;1,36820;1,36838;-1,00000
2014.07.01;10:00:00;1,36838;1,37006;1,36757;1,36803;-1,00000
2014.07.01;11:00:00;1,36803;1,36881;1,36791;1,36804;-1,00000
2014.07.01;12:00:00;1,36804;1,36930;1,36798;1,36910;-1,00000
2014.07.01;13:00:00;1,36910;1,36930;1,36819;1,36829;-1,00000
2014.07.01;14:00:00;1,36829;1,36849;1,36785;1,36796;-1,00000
2014.07.01;15:00:00;1,36796;1,36806;1,36765;1,36784;-1,00000
2014.07.01;16:00:00;1,36784;1,36811;1,36782;1,36791;-1,00000
2014.07.01;17:15:00;1,36803;1,36803;1,36785;1,36794;-1,00000
2014.07.01;18:00:00;1,36794;1,36802;1,36790;1,36799;-1,00000
2014.07.01;19:00:00;1,36799;1,36825;1,36796;1,36804;-1,00000
2014.07.01;20:00:00;1,36804;1,36812;1,36781;1,36784;-1,00000
2014.07.01;21:00:00;1,36784;1,36799;1,36753;1,36770;-1,00000
2014.07.01;22:00:00;1,36770;1,36786;1,36765;1,36779;-1,00000
2014.07.01;23:00:00;1,36779;1,36791;1,36768;1,36769;-1,00000
2014.07.02;00:00:00;1,36769;1,36771;1,36693;1,36719;-1,00000
2014.07.02;01:00:00;1,36719;1,36741;1,36674;1,36698;-1,00000
2014.07.02;02:00:00;1,36698;1,36813;1,36697;1,36779;-1,00000
2014.07.02;03:00:00;1,36779;1,36798;1,36688;1,36714;-1,00000
2014.07.02;04:00:00;1,36714;1,36717;1,36556;1,36560;-1,00000
2014.07.02;05:00:00;1,36560;1,36650;1,36557;1,36609;-1,00000
2014.07.02;06:00:00;1,36609;1,36662;1,36604;1,36635;-1,00000
2014.07.02;07:00:00;1,36635;1,36681;1,36613;1,36674;-1,00000
2014.07.02;08:00:00;1,36674;1,36697;1,36418;1,36477;-1,00000
2014.07.02;09:00:00;1,36477;1,36548;1,36436;1,36533;-1,00000
2014.07.02;10:00:00;1,36533;1,36602;1,36495;1,36542;-1,00000
2014.07.02;11:00:00;1,36542;1,36582;1,36493;1,36561;-1,00000
2014.07.02;12:00:00;1,36561;1,36566;1,36473;1,36520;-1,00000
2014.07.02;13:00:00;1,36520;1,36557;1,36512;1,36547;-1,00000
2014.07.02;14:00:00;1,36547;1,36572;1,36539;1,36553;-1,00000
2014.07.02;15:00:00;1,36553;1,36572;1,36539;1,36545;-1,00000
2014.07.02;16:00:00;1,36545;1,36597;1,36541;1,36593;-1,00000
2014.07.02;17:15:00;1,36574;1,36582;1,36568;1,36572;-1,00000
2014.07.02;18:00:00;1,36572;1,36586;1,36556;1,36565;-1,00000
2014.07.02;19:00:00;1,36565;1,36576;1,36521;1,36533;-1,00000
2014.07.02;20:00:00;1,36533;1,36566;1,36525;1,36544;-1,00000
2014.07.02;21:00:00;1,36544;1,36553;1,36501;1,36552;-1,00000
2014.07.02;22:00:00;1,36552;1,36553;1,36498;1,36509;-1,00000
2014.07.02;23:00:00;1,36509;1,36522;1,36474;1,36486;-1,00000
2014.07.03;00:00:00;1,36486;1,36509;1,36478;1,36496;-1,00000
2014.07.03;01:00:00;1,36496;1,36533;1,36477;1,36486;-1,00000
2014.07.03;02:00:00;1,36486;1,36588;1,36450;1,36560;-1,00000
2014.07.03;03:00:00;1,36560;1,36648;1,36548;1,36617;-1,00000
2014.07.03;04:00:00;1,36617;1,36623;1,36518;1,36547;-1,00000
2014.07.03;05:00:00;1,36547;1,36574;1,36509;1,36525;-1,00000
2014.07.03;06:00:00;1,36525;1,36547;1,36482;1,36515;-1,00000
2014.07.03;07:00:00;1,36515;1,36538;1,36491;1,36512;-1,00000
2014.07.03;08:00:00;1,36512;1,36533;1,36025;1,36025;-1,00000
2014.07.03;09:00:00;1,36025;1,36182;1,35962;1,36032;-1,00000
2014.07.03;10:00:00;1,36032;1,36206;1,36027;1,36099;-1,00000
2014.07.03;11:00:00;1,36099;1,36127;1,36029;1,36091;-1,00000
2014.07.03;12:00:00;1,36091;1,36112;1,36025;1,36027;-1,00000
2014.07.03;13:00:00;1,36027;1,36105;1,36023;1,36088;-1,00000
2014.07.03;14:00:00;1,36088;1,36108;1,36063;1,36094;-1,00000
2014.07.03;15:00:00;1,36094;1,36122;1,36065;1,36076;-1,00000
2014.07.03;16:00:00;1,36076;1,36114;1,36076;1,36102;-1,00000
2014.07.03;17:15:00;1,36099;1,36102;1,36083;1,36093;-1,00000
2014.07.03;18:00:00;1,36093;1,36103;1,36087;1,36101;-1,00000
2014.07.03;19:00:00;1,36101;1,36101;1,36083;1,36091;-1,00000
2014.07.03;20:00:00;1,36091;1,36091;1,36039;1,36058;-1,00000
2014.07.03;21:00:00;1,36058;1,36070;1,36016;1,36066;-1,00000
2014.07.03;22:00:00;1,36066;1,36092;1,36048;1,36091;-1,00000
2014.07.03;23:00:00;1,36091;1,36113;1,36083;1,36088;-1,00000
2014.07.04;00:00:00;1,36088;1,36093;1,36054;1,36089;-1,00000
2014.07.04;01:00:00;1,36089;1,36107;1,36046;1,36046;-1,00000
2014.07.04;02:00:00;1,36046;1,36050;1,35983;1,36017;-1,00000
2014.07.04;03:00:00;1,36017;1,36046;1,35901;1,35911;-1,00000
2014.07.04;04:00:00;1,35911;1,35916;1,35861;1,35870;-1,00000
2014.07.04;05:00:00;1,35870;1,35936;1,35866;1,35885;-1,00000
2014.07.04;06:00:00;1,35885;1,35913;1,35881;1,35883;-1,00000
2014.07.04;07:00:00;1,35883;1,35950;1,35872;1,35905;-1,00000
2014.07.04;08:00:00;1,35905;1,35917;1,35857;1,35861;-1,00000
2014.07.04;09:00:00;1,35861;1,35910;1,35854;1,35888;-1,00000
2014.07.04;10:00:00;1,35888;1,35899;1,35866;1,35884;-1,00000
2014.07.04;11:00:00;1,35884;1,36020;1,35883;1,35987;-1,00000
2014.07.04;12:00:00;1,35987;1,36002;1,35933;1,35937;-1,00000
2014.07.04;13:00:00;1,35937;1,35973;1,35915;1,35937;-1,00000
2014.07.04;14:00:00;1,35937;1,35940;1,35919;1,35925;-1,00000
2014.07.04;15:00:00;1,35925;1,35938;1,35925;1,35934;-1,00000
2014.07.04;16:00:00;1,35934;1,35958;1,35907;1,35944;-1,00000
2014.07.06;17:15:00;1,35968;1,35968;1,35933;1,35934;-1,00000
2014.07.06;18:00:00;1,35934;1,35948;1,35877;1,35882;-1,00000
2014.07.06;19:00:00;1,35882;1,35904;1,35842;1,35882;-1,00000
2014.07.06;20:00:00;1,35882;1,35901;1,35817;1,35827;-1,00000
2014.07.06;21:00:00;1,35827;1,35849;1,35811;1,35836;-1,00000
2014.07.06;22:00:00;1,35836;1,35877;1,35833;1,35843;-1,00000
2014.07.06;23:00:00;1,35843;1,35858;1,35840;1,35841;-1,00000
2014.07.07;00:00:00;1,35841;1,35859;1,35810;1,35834;-1,00000
2014.07.07;01:00:00;1,35834;1,35861;1,35813;1,35833;-1,00000
2014.07.07;02:00:00;1,35833;1,35833;1,35760;1,35790;-1,00000
2014.07.07;03:00:00;1,35790;1,35888;1,35790;1,35858;-1,00000
2014.07.07;04:00:00;1,35858;1,36019;1,35856;1,35986;-1,00000
2014.07.07;05:00:00;1,35986;1,35986;1,35947;1,35958;-1,00000
2014.07.07;06:00:00;1,35958;1,35969;1,35863;1,35969;-1,00000
2014.07.07;07:00:00;1,35969;1,36003;1,35941;1,35959;-1,00000
2014.07.07;08:00:00;1,35959;1,36001;1,35915;1,35926;-1,00000
2014.07.07;09:00:00;1,35926;1,36009;1,35919;1,35956;-1,00000
2014.07.07;10:00:00;1,35956;1,36009;1,35929;1,35959;-1,00000
2014.07.07;11:00:00;1,35959;1,36060;1,35949;1,36030;-1,00000
2014.07.07;12:00:00;1,36030;1,36091;1,36021;1,36055;-1,00000
2014.07.07;13:00:00;1,36055;1,36093;1,36030;1,36058;-1,00000
2014.07.07;14:00:00;1,36058;1,36083;1,36036;1,36079;-1,00000
2014.07.07;15:00:00;1,36079;1,36087;1,36052;1,36071;-1,00000
2014.07.07;16:00:00;1,36071;1,36074;1,36044;1,36048;-1,00000
2014.07.07;17:15:00;1,36050;1,36060;1,36034;1,36059;-1,00000
2014.07.07;18:00:00;1,36059;1,36072;1,36056;1,36069;-1,00000
2014.07.07;19:00:00;1,36069;1,36090;1,36058;1,36059;-1,00000
2014.07.07;20:00:00;1,36059;1,36098;1,36058;1,36066;-1,00000
2014.07.07;21:00:00;1,36066;1,36088;1,36043;1,36068;-1,00000
2014.07.07;22:00:00;1,36068;1,36069;1,36038;1,36038;-1,00000
2014.07.07;23:00:00;1,36038;1,36059;1,36028;1,36030;-1,00000
2014.07.08;00:00:00;1,36030;1,36053;1,36027;1,36037;-1,00000
2014.07.08;01:00:00;1,36037;1,36055;1,36006;1,36006;-1,00000
2014.07.08;02:00:00;1,36006;1,36039;1,35933;1,35947;-1,00000
2014.07.08;03:00:00;1,35947;1,35992;1,35881;1,35911;-1,00000
2014.07.08;04:00:00;1,35911;1,36048;1,35888;1,36008;-1,00000
2014.07.08;05:00:00;1,36008;1,36014;1,35932;1,35933;-1,00000
2014.07.08;06:00:00;1,35933;1,35959;1,35906;1,35940;-1,00000
2014.07.08;07:00:00;1,35940;1,35980;1,35931;1,35949;-1,00000
2014.07.08;08:00:00;1,35949;1,35979;1,35895;1,35977;-1,00000
2014.07.08;09:00:00;1,35977;1,36174;1,35949;1,36129;-1,00000
2014.07.08;10:00:00;1,36129;1,36175;1,36087;1,36143;-1,00000
2014.07.08;11:00:00;1,36143;1,36157;1,36105;1,36142;-1,00000
2014.07.08;12:00:00;1,36142;1,36162;1,36066;1,36069;-1,00000
2014.07.08;13:00:00;1,36069;1,36131;1,36069;1,36122;-1,00000
2014.07.08;14:00:00;1,36122;1,36134;1,36107;1,36108;-1,00000
2014.07.08;15:00:00;1,36108;1,36127;1,36098;1,36123;-1,00000
2014.07.08;16:00:00;1,36123;1,36124;1,36091;1,36120;-1,00000
2014.07.08;17:15:00;1,36114;1,36149;1,36109;1,36118;-1,00000
2014.07.08;18:00:00;1,36118;1,36136;1,36110;1,36128;-1,00000
2014.07.08;19:00:00;1,36128;1,36173;1,36113;1,36170;-1,00000
2014.07.08;20:00:00;1,36170;1,36230;1,36148;1,36162;-1,00000
2014.07.08;21:00:00;1,36162;1,36162;1,36127;1,36137;-1,00000
2014.07.08;22:00:00;1,36137;1,36143;1,36108;1,36110;-1,00000
2014.07.08;23:00:00;1,36110;1,36152;1,36109;1,36118;-1,00000
2014.07.09;00:00:00;1,36118;1,36202;1,36117;1,36178;-1,00000
2014.07.09;01:00:00;1,36178;1,36192;1,36144;1,36168;-1,00000
2014.07.09;02:00:00;1,36168;1,36308;1,36163;1,36177;-1,00000
2014.07.09;03:00:00;1,36177;1,36223;1,36131;1,36148;-1,00000
2014.07.09;04:00:00;1,36148;1,36177;1,36102;1,36132;-1,00000
