-1.096196092706992 -226.87701317588605 
-1.108476441520634 -140.83503052139068 
-1.0876147686719393 -630.6133333333333 
-1.1027297567553724 -145.55530684500658 
-1.0796428908660411 -Infinity 
-1.1160197149541153 -58.00469027079826 
