DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOLUME
2014.07.29;17:15:00;1,34109;1,34128;1,34090;1,34093;-1,00000
2014.07.29;18:00:00;1,34093;1,34116;1,34087;1,34095;-1,00000
2014.07.29;19:00:00;1,34095;1,34112;1,34088;1,34099;-1,00000
2014.07.29;20:00:00;1,34099;1,34133;1,34096;1,34118;-1,00000
2014.07.29;21:00:00;1,34118;1,34154;1,34116;1,34138;-1,00000
2014.07.29;22:00:00;1,34138;1,34145;1,34112;1,34119;-1,00000
2014.07.29;23:00:00;1,34119;1,34121;1,34087;1,34093;-1,00000
2014.07.30;00:00:00;1,34093;1,34106;1,34083;1,34105;-1,00000
2014.07.30;01:00:00;1,34105;1,34112;1,34034;1,34090;-1,00000
2014.07.30;02:00:00;1,34090;1,34094;1,34024;1,34088;-1,00000
2014.07.30;03:00:00;1,34088;1,34097;1,33948;1,33985;-1,00000
2014.07.30;04:00:00;1,33985;1,34039;1,33963;1,34008;-1,00000
2014.07.30;05:00:00;1,34008;1,34037;1,33981;1,34021;-1,00000
2014.07.30;06:00:00;1,34021;1,34040;1,33984;1,34007;-1,00000
2014.07.30;07:00:00;1,34007;1,34036;1,33989;1,34016;-1,00000
2014.07.30;08:00:00;1,34016;1,34068;1,33703;1,33765;-1,00000
2014.07.30;09:00:00;1,33765;1,33812;1,33723;1,33758;-1,00000
2014.07.30;10:00:00;1,33758;1,33827;1,33669;1,33782;-1,00000
2014.07.30;11:00:00;1,33782;1,33818;1,33738;1,33778;-1,00000
2014.07.30;12:00:00;1,33778;1,33834;1,33752;1,33790;-1,00000
2014.07.30;13:00:00;1,33790;1,33833;1,33765;1,33768;-1,00000
2014.07.30;14:00:00;1,33768;1,34053;1,33697;1,33909;-1,00000
2014.07.30;15:00:00;1,33909;1,33948;1,33866;1,33922;-1,00000
2014.07.30;16:00:00;1,33922;1,33972;1,33920;1,33970;-1,00000
2014.07.30;17:15:00;1,33962;1,33975;1,33945;1,33953;-1,00000
2014.07.30;18:00:00;1,33953;1,33984;1,33943;1,33948;-1,00000
2014.07.30;19:00:00;1,33948;1,33953;1,33925;1,33946;-1,00000
2014.07.30;20:00:00;1,33946;1,33993;1,33943;1,33985;-1,00000
2014.07.30;21:00:00;1,33985;1,33997;1,33963;1,33970;-1,00000
2014.07.30;22:00:00;1,33970;1,33999;1,33967;1,33997;-1,00000
2014.07.30;23:00:00;1,33997;1,34004;1,33964;1,33966;-1,00000
2014.07.31;00:00:00;1,33966;1,33978;1,33926;1,33940;-1,00000
2014.07.31;01:00:00;1,33940;1,34001;1,33938;1,33981;-1,00000
2014.07.31;02:00:00;1,33981;1,33984;1,33884;1,33885;-1,00000
2014.07.31;03:00:00;1,33885;1,33971;1,33853;1,33958;-1,00000
2014.07.31;04:00:00;1,33958;1,34006;1,33894;1,33922;-1,00000
2014.07.31;05:00:00;1,33922;1,33998;1,33831;1,33877;-1,00000
2014.07.31;06:00:00;1,33877;1,33936;1,33829;1,33868;-1,00000
2014.07.31;07:00:00;1,33868;1,33877;1,33798;1,33844;-1,00000
2014.07.31;08:00:00;1,33844;1,33844;1,33715;1,33824;-1,00000
2014.07.31;09:00:00;1,33824;1,33994;1,33774;1,33869;-1,00000
2014.07.31;10:00:00;1,33869;1,33939;1,33778;1,33813;-1,00000
2014.07.31;11:00:00;1,33813;1,33897;1,33790;1,33891;-1,00000
2014.07.31;12:00:00;1,33891;1,33899;1,33838;1,33853;-1,00000
2014.07.31;13:00:00;1,33853;1,33917;1,33841;1,33897;-1,00000
2014.07.31;14:00:00;1,33897;1,33933;1,33873;1,33888;-1,00000
2014.07.31;15:00:00;1,33888;1,33901;1,33871;1,33894;-1,00000
2014.07.31;16:00:00;1,33894;1,33907;1,33877;1,33905;-1,00000
2014.07.31;17:15:00;1,33892;1,33896;1,33876;1,33885;-1,00000
2014.07.31;18:00:00;1,33885;1,33891;1,33877;1,33882;-1,00000
2014.07.31;19:00:00;1,33882;1,33907;1,33881;1,33891;-1,00000
2014.07.31;20:00:00;1,33891;1,33921;1,33866;1,33894;-1,00000
2014.07.31;21:00:00;1,33894;1,33903;1,33853;1,33879;-1,00000
2014.07.31;22:00:00;1,33879;1,33897;1,33857;1,33875;-1,00000
2014.07.31;23:00:00;1,33875;1,33904;1,33873;1,33882;-1,00000
2014.08.01;00:00:00;1,33882;1,33882;1,33827;1,33858;-1,00000
2014.08.01;01:00:00;1,33858;1,33881;1,33841;1,33847;-1,00000
2014.08.01;02:00:00;1,33847;1,33904;1,33822;1,33831;-1,00000
2014.08.01;03:00:00;1,33831;1,33875;1,33786;1,33809;-1,00000
2014.08.01;04:00:00;1,33809;1,33938;1,33792;1,33911;-1,00000
